,FD02_flux,FD02_flux_filled
0,,0.09945256811805349
1,,0.08869322024169278
2,,0.08270356964887826
3,,0.0867520309601349
4,,0.09869258671757186
5,,0.10564445305484435
6,,0.11352641905305605
7,,0.14907696883862057
8,,0.17377143424087305
9,,0.20150554232107162
10,,0.2142105229991209
11,,0.20695028699228607
12,,0.2234417780114437
13,,0.2045936461305603
14,,0.2122916043697937
15,,0.20332677247188818
16,,0.17548004831936506
17,,0.14890432253492542
18,,0.14648521747467202
19,,0.1318459522457561
20,,0.13476442754473822
21,,0.12433114613258932
22,,0.1189544677774759
23,,0.10960437307839184
24,,0.11251882484874298
25,,0.10573852515890214
26,,0.1072520411953406
27,,0.11560041282827652
28,,0.14018114326713382
29,,0.15471103914581516
30,,0.17443353112360985
31,,0.17755862735824965
32,,0.17988098285946055
33,,0.15479723179792892
34,,0.17298353977647027
35,,0.18941739117890302
36,,0.193102141023059
37,,0.21690834767334521
38,,0.21199948355587706
39,,0.18664214037982352
40,,0.17892982481157563
41,,0.16973642674383427
42,,0.17798302650430453
43,,0.17428448510864783
44,,0.15973849390820796
45,,0.16804630552189545
46,,0.17440200343956222
47,,0.17215296141846637
48,,0.17014927504579627
49,,0.1349701814705212
50,,0.13073379939324212
51,,0.134514856448211
52,,0.165176659229772
53,,0.12965018322923175
54,,0.12388019383828677
55,,0.13732532684540838
56,,0.15108848096877345
57,,0.15655001704721527
58,,0.18399595626834434
59,,0.18792299003489862
60,,0.20723828267391886
61,,0.22434154589605526
62,,0.2478876817142524
63,,0.2896433612773914
64,,0.29003594438698893
65,,0.29931258283443324
66,,0.29853337617338016
67,,0.31019838366793767
68,,0.26862281257914833
69,,0.26354426934476466
70,,0.26069390539245646
71,,0.2720905639125244
72,,0.2744324098060788
73,,0.27292063919121107
74,,0.2555153353929513
75,,0.26130399943633287
76,,0.2737088069377477
77,,0.28559107104673104
78,,0.23484569962613308
79,,0.21085635996805227
80,,0.19956141182950857
81,,0.19844257344400995
82,,0.2129297024521092
83,,0.21174355787807883
84,,0.2046328303964289
85,,0.20231775732160226
86,,0.19706223792563568
87,,0.18965553569130902
88,,0.18990422954100702
89,,0.18182689909039834
90,,0.17585426323778194
91,,0.17727449040790955
92,,0.18608351699634595
93,,0.20018593807134402
94,,0.20962855849116482
95,,0.20651730986613573
96,,0.20606481942644897
97,,0.20523194511977036
98,,0.20575024775175252
99,,0.21025120158500646
100,,0.21190685819526564
101,,0.21054492671925912
102,,0.21297165585062885
103,,0.2151690095088484
104,,0.21516521257087382
105,,0.21310432965179052
106,,0.21567430624047645
107,,0.21525461619733163
108,,0.21161083251623894
109,,0.2034120316077932
110,,0.21423498511226205
111,,0.223546933262528
112,,0.2258962413363361
113,,0.21853151681798233
114,,0.22897271911879505
115,,0.2351427559501667
116,,0.238453187637742
117,,0.2471637259897975
118,,0.25547647783809363
119,,0.258922562032136
120,,0.2763777476102894
121,,0.28112555278790513
122,,0.2882795279474011
123,,0.28620409632205057
124,,0.2878573957343383
125,,0.29191250999494744
126,,0.2903295088703441
127,,0.2850536752078481
128,,0.28371911125587185
129,,0.28192278697029055
130,,0.289808090783445
131,,0.2902579370031908
132,,0.29983016871948187
133,,0.302136868394415
134,,0.30866851618276236
135,,0.3062344004315971
136,,0.29784575399604013
137,,0.29651156379186006
138,,0.295962432147534
139,,0.29783444055425706
140,,0.29766152170761623
141,,0.29859394540069645
142,,0.26681114567639563
143,,0.26949824893111196
144,,0.2547219046857291
145,,0.25495088713623876
146,,0.25650708680280737
147,,0.25360074302310376
148,,0.24943998465837414
149,,0.24881290206693057
150,,0.254163763600153
151,,0.2538468588448632
152,,0.2567850505213409
153,,0.257452362897786
154,,0.25118432106288374
155,,0.25564640773208064
156,,0.2709905601874963
157,,0.27001391808621633
158,,0.26533282905528904
159,,0.25655045821517936
160,,0.2530866167909699
161,,0.24897588390681455
162,,0.2493577706323906
163,,0.24877692875847132
164,,0.2526532864522399
165,,0.25000633635361297
166,,0.2524164771305993
167,,0.25258924259741744
168,,0.25404003109941015
169,,0.2512627609440212
170,,0.253367046115096
171,,0.24772695175112175
172,,0.2481808982554146
173,,0.24300091790512088
174,,0.23056672630266795
175,,0.20545784414829107
176,,0.19576528012296235
177,,0.18594389934619981
178,,0.19252986212230372
179,,0.180855291064403
180,,0.19173495921838002
181,,0.19133922180305268
182,,0.19662185208959035
183,,0.1806405513545426
184,,0.15674548715895806
185,,0.15179660817391147
186,,0.15306252473455345
187,,0.1498103991055099
188,,0.1464456393035808
189,,0.14921359812285068
190,,0.15762451142869055
191,,0.15734542895887435
192,,0.14539455164777793
193,,0.1476731014419525
194,,0.1526353941842844
195,,0.15183978664880426
