,FD02_flux,FD02_flux_filled
0,,0.7090597442266261
1,,0.8343816136671165
2,,0.6151821111441843
3,,0.6055985364008831
4,,0.6345624724918131
5,,0.7577522899695684
6,,0.6615030792837705
7,,0.6531049374827037
8,,0.6527945488855674
9,,0.5828763952985897
10,,0.5708865846059547
11,,0.613261793421615
12,,0.664563432160422
13,,0.6379691405530863
14,,0.5767818774536684
15,,0.44594047078953
16,,0.41165441668745073
17,,0.3928585227839037
18,,0.37805178258875666
19,,0.34796577291308195
20,,0.3027695610362745
21,,0.2579088503818101
22,,0.23839702839125393
23,,0.2271313275414975
24,,0.20090736028703446
25,,0.16311570107013743
26,,0.17833118753805688
27,,0.22499223402033866
28,,0.27263055243593176
29,,0.30623380814888984
30,,0.30684720660588427
31,,0.3022192372328865
32,,0.36152648011969296
33,,0.4084121162098137
34,,0.4234808915736761
35,,0.44005228429003873
36,,0.4486178744432348
37,,0.4106339624877116
38,,0.350516364180828
39,,0.38356975948898436
40,,0.4007518594796611
41,,0.4111655773316323
42,,0.44668523907141683
43,,0.5052000812097963
44,,0.6557920326110852
45,,0.6633142952082979
46,,0.520296186778159
47,,0.5091429732995124
48,,0.5010015266773662
49,,0.4580847612584275
50,,0.353759460612561
51,,0.3794174624308647
52,,0.5620233444453058
53,,0.6162412995894967
54,,0.668805159073103
55,,0.676116684383642
56,,0.6791080590492242
57,,0.6754855762997043
58,,0.6618515215265789
59,,0.7114490223073452
60,,0.7736639869121404
61,,0.8688559796130746
62,,0.7370422634782428
63,,0.7164050628081964
64,,0.6252093840421844
65,,0.6530328726991459
66,,0.6124823603816367
67,,0.7018412731056284
68,,0.6935222218068202
69,,0.6369487858290297
70,,0.7038554608293368
71,,0.6248242440646604
72,,0.5334442784940445
73,,0.5062435826267856
74,,0.4727627992515677
75,,0.40591485446672065
76,,0.3822811400316091
77,,0.340787446345007
78,,0.29074041273724716
79,,0.2921039963150789
80,,0.2734511793719361
81,,0.27076398211540104
82,,0.26141244426363636
83,,0.2585960387500036
84,,0.23312155477607863
85,,0.24876501090386774
86,,0.250482147465522
87,,0.2494192292221491
88,,0.2551257127545797
89,,0.2604709452091301
90,,0.25666932703465656
91,,0.2389632462511389
92,,0.23713244166310407
93,,0.22725614419061776
94,,0.22757125051846688
95,,0.2329634955577631
96,,0.2195824931999705
97,,0.19801333012623015
98,,0.20768484608664356
99,,0.21268897944032286
100,,0.21654580519502356
101,,0.20961087523672783
102,,0.20722207890539118
103,,0.2053198352008626
104,,0.19271170087558126
105,,0.18657285488207542
106,,0.17841390152857234
107,,0.17014235458259067
108,,0.1661132381959176
109,,0.1591093696780285
110,,0.15872888031683904
111,,0.15460438515533992
112,,0.15135862671596523
113,,0.15028717733912564
114,,0.14780048637316515
115,,0.16488295351957322
116,,0.158470038557284
117,,0.17889670838707036
118,,0.1908500648452664
119,,0.1997821834790421
120,,0.20881072204226736
121,,0.16871277038109095
122,,0.1481605797550894
123,,0.14240911588386262
124,,0.12852525786738642
125,,0.1294080024054326
126,,0.13001162238302455
127,,0.13503403300580025
128,,0.13198554184062242
129,,0.13124718006412397
130,,0.16807698221931916
131,,0.1696410110471127
132,,0.1746495188487139
133,,0.147794275346033
134,,0.13002572475342125
135,,0.1247245877699371
136,,0.12442709683672733
137,,0.12223638935043021
138,,0.11950965609837956
139,,0.1177078972158825
140,,0.11879401327633707
141,,0.1394131895717297
142,,0.14283584722777565
143,,0.1429224190449582
144,,0.137704947825798
145,,0.10963626714729076
