,FD03_flux,FD03_flux_filled
0,,0.1721157999969471
1,,0.1682807528359476
2,,0.1771948978899598
3,,0.18413438904181234
4,,0.1766399762754907
5,,0.15625267986021832
6,,0.18843960483828362
7,,0.210486001125854
8,,0.20980579822894996
9,,0.21523708789372842
10,,0.2319234775105214
11,,0.2356874526820737
12,,0.2321635610993779
13,,0.23545592333579368
14,,0.2207428947552816
15,,0.21493219078295175
16,,0.21522886140129477
17,,0.21956525763273788
18,,0.20543547648590516
19,,0.1863636479799142
20,,0.16993636843673957
21,,0.1820589572054388
22,,0.20115405803438635
23,,0.18335323050999916
24,,0.1809300359957069
25,,0.16747111836286754
26,,0.1667468568490986
27,,0.1553185096495144
28,,0.15749293716947613
29,,0.13008749747795617
30,,0.12149227146108316
31,,0.1209298461976923
32,,0.13687986579389655
33,,0.16026139060871275
34,,0.1703788138252896
35,,0.1972232258778307
36,,0.19856991153057127
37,,0.19700809838602823
38,,0.20170236154550544
39,,0.2049063492237538
40,,0.1954328712576741
41,,0.194059198187783
42,,0.18918462133196304
43,,0.19670101651024924
44,,0.19923810192488622
45,,0.16714967227885216
46,,0.16644731127225057
47,,0.16738469091547312
48,,0.15452692157290673
49,,0.14229655611697817
50,,0.1245414929220814
51,,0.1280237401203319
52,,0.12479084568555471
53,,0.12430402080728295
54,,0.16111567230355825
55,,0.15550038701808447
56,,0.12922660698191174
57,,0.09335140838386567
58,,0.08340987744216953
59,,0.10708356301967845
60,,0.15598232268750675
61,,0.13152291561166032
62,,0.10154046310887474
63,,0.1275620436447121
64,,0.1434568541947931
65,,0.12274512565414081
66,,0.10716394730799302
67,,0.054169491937309286
68,,0.05566404017927707
69,,0.04437411892932521
70,,0.055275602383290066
71,,0.04218267772550299
72,,0.025848126390976313
73,,0.016463248506452782
74,,0.027662451339094722
75,,0.022378007920285846
76,,0.02221131638190606
77,,0.018151033095183303
78,,0.017978430933891357
79,,0.020772708231271447
80,,0.021004130572365158
81,,0.022486230659014575
82,,0.045584504243295194
83,,0.032474614164368865
84,,0.03434367538225611
85,,0.03427710839756033
86,,0.0377116565263052
87,,0.028872835427077977
88,,0.031714177089950585
89,,0.03422869361780444
90,,0.03133938823107069
91,,0.034184119651706875
92,,0.03037326875868148
93,,0.042345378697461064
94,,0.05170092778025444
95,,0.061815235099136945
96,,0.05849189963840532
97,,0.06187604507063612
98,,0.05166870865473142
99,,0.061813827546110964
100,,0.03804907623989187
101,,0.02952012898761525
102,,0.013701685305478262
103,,0.021193491499129344
104,,0.006805485501347846
105,,0.0011047613480308209
106,,0.01406117156470787
107,,0.021398304227278588
108,,0.019927631453105676
109,,0.020149774301044712
110,,0.021866370052356542
111,,0.01405136687367819
112,,0.013345471729931129
113,,0.004207174204896419
114,,-0.0029575254551374745
115,,0.0015773714427006807
116,,0.0019154453448295317
117,,0.0036712630287117636
118,,0.010091208669373323
119,,0.014462470830311493
120,,0.01091411785422951
121,,0.00906043632308212
122,,0.008250929864084156
123,,0.00531827016111968
124,,0.005156364802563935
125,,0.009075649935473239
126,,0.01292918028661581
127,,0.014697694780904928
128,,0.011404790273546954
129,,0.01798900188521884
130,,0.006910024476180274
131,,0.002417346231799895
132,,0.014581819486947927
133,,0.03040828798087878
134,,0.026370806206840926
135,,0.03672300989317209
136,,0.032501924933511346
137,,0.032394265112818746
138,,0.032156550316699256
139,,0.031069418641335656
140,,0.02596148278394731
141,,0.023307643433168462
142,,0.021032579913565944
143,,0.021722581696244393
144,,0.01796723570538962
145,,0.01597224075973376
146,,0.017493504941225695
147,,0.012921571601792971
148,,0.015976073644917016
149,,0.007717762289805058
150,,0.014206472404688315
151,,0.02034449185648347
152,,0.031193011663930233
153,,0.026773007327592607
154,,0.034770539237625166
155,,0.03012793690796459
156,,0.04336383775996411
157,,0.055340945226557935
158,,0.05259013053261528
159,,0.05570939033607588
160,,0.0531771625003885
161,,0.06341298879778678
162,,0.0637693336178649
163,,0.05365857251349271
164,,0.04789869231949296
165,,0.038625895712947944
166,,0.04497750001260572
167,,0.04613995881270435
168,,0.04410191893760713
169,,0.03396131786056343
170,,0.03331906005714686
171,,0.022777993836486227
172,,0.02103825391693165
173,,0.008875942179849225
174,,0.0002227954044637056
175,,-0.008502487538985604
176,,-0.01400797450389371
177,,-0.01133943554271507
178,,-0.006871337152609042
179,,0.0005321977452043432
180,,0.0014701228575635214
181,,0.0016087809656441722
182,,0.004247694753552555
183,,0.008145099863925117
184,,0.009685384003813968
185,,0.014620619408200612
186,,0.012892355391848399
187,,0.021538623976999502
188,,0.023665834358862967
189,,0.021005103618178946
190,,0.024748227647850028
191,,0.027521516956059252
192,,0.021306718491508933
193,,0.021700807749516004
194,,0.04158490693988849
195,,0.046590477001691374
196,,0.05161737768886372
197,,0.06653954625466084
198,,0.07789100865488459
199,,0.07874781512579516
200,,0.07621344272282483
201,,0.07289980116999902
202,,0.08130970742152424
203,,0.02952977828815221
204,,0.018314862261760722
205,,0.01264073102497184
206,,0.009415461236628833
207,,0.0074641461666550635
208,,0.012814391281747823
209,,0.02021662868830522
210,,0.02280625691668814
211,,0.02549980597035953
212,,0.025534579442630014
213,,0.02255515579155336
214,,0.02002480640525171
215,,0.020931436313511107
216,,0.031565187655846476
217,,0.047750711430706284
218,,0.048076972464191174
219,,0.04231101402922198
220,,0.03248878113264145
221,,0.026365150818730785
222,,0.024354321099757048
223,,0.03473158827724669
224,,0.06796395732527037
225,,0.07577373386008553
226,,0.05135263653497768
227,,0.06019524810288759
228,,0.06053984886918446
229,,0.05166247282201538
230,,0.04197780812136926
231,,0.03935928638310019
232,,0.03842957954588463
233,,0.07322425016262364
234,,0.07403169811729779
235,,0.06254384094292213
236,,0.058725633246060574
237,,0.06242087618869205
238,,0.06463242957125916
239,,0.07208759756951735
240,,0.051750202694570056
241,,0.02685381552718951
242,,0.012896911075340852
243,,0.021935929391637892
244,,0.02005511709218198
245,,0.0226747585325583
246,,0.021406296110607403
247,,0.026792228282403643
248,,0.028251086528105453
249,,0.024067453812379732
250,,0.028896984886681767
