,FD03_flux,FD03_flux_filled
0,,0.7370825316222243
1,,0.7097600073111139
2,,0.6872687603888916
3,,0.8241705937477808
4,,0.778626987581113
5,,0.638476183896915
6,,0.6820365548002474
7,,0.8042919889944464
8,,0.9117021987500026
9,,1.0585242903111154
10,,1.049171996281114
11,,0.9548748310966689
12,,0.9721579960233352
13,,0.7449808177302706
14,,0.7062966236592609
15,,0.6205223054944443
16,,0.5235746030440739
17,,0.5742767868237564
18,,0.6363251432488881
19,,0.524508953243333
20,,0.5084594547482536
21,,0.4537195643542365
22,,0.48157646247518543
23,,0.5410421257129635
24,,0.6428337820292592
25,,0.6458705391659266
26,,0.5431188254418521
27,,0.6198075754992597
28,,0.5779318634340751
29,,0.5832307982315194
30,,0.5626503109111718
31,,0.65750519410504
32,,0.7335445868013367
33,,0.8035777992224967
34,,0.7670291696869402
35,,0.818685930873705
36,,0.7606751682440741
37,,0.8382132565848149
38,,0.8607911504811105
39,,0.7876484935403709
40,,0.6807203983477781
41,,0.5378661948922224
42,,0.5377679957474082
43,,0.6843204731255552
44,,0.6727610993033334
45,,0.8296011129888904
46,,0.8950561513733344
47,,0.8160341996144459
48,,0.8144068059844463
49,,0.9534038645511129
50,,0.8637624450111122
51,,0.8594758459999999
52,,0.8537127080666675
53,,0.858301345133333
54,,0.7671280342777769
55,,0.7516014033111109
56,,0.7597842101999994
57,,0.7387912873111108
58,,0.5771834918111118
59,,0.5756761210835261
60,,0.5324341397501924
61,,0.5223905156279693
62,,0.6505629885499996
63,,0.6843090415322223
64,,0.704692173450001
65,,0.6184978050055557
66,,0.6091242206355552
67,,0.6090300311377776
68,,0.6024556298488887
69,,0.5423320893377765
70,,0.4750614561960599
71,,0.5203007664960604
72,,0.520498894621617
73,,0.4576448347347659
74,,0.4197124751702776
75,,0.3741553956429759
76,,0.41075112786751067
77,,0.3686250138848451
78,,0.3521090349528887
79,,0.33524721826099046
80,,0.3909256163403867
81,,0.4171741286767531
82,,0.45510043281267903
83,,0.4840307803108635
84,,0.44700599997934565
85,,0.3415030634423739
86,,0.35932492179496606
87,,0.35293465532532003
88,,0.32309737099569025
89,,0.32224356263606074
90,,0.36192866177643096
91,,0.38734691522494946
92,,0.40446711055888895
93,,0.37117378520777783
94,,0.367002260382121
95,,0.3667235996195933
96,,0.34566128680445174
97,,0.3646303170207123
98,,0.3435677302868591
99,,0.36689102581430266
100,,0.3755384226968423
101,,0.3871792430285881
102,,0.39562154675081024
103,,0.3614911772131123
104,,0.3837727621940644
105,,0.35968551485029093
106,,0.37129499349150297
107,,0.3900276994462768
108,,0.4189136678503119
109,,0.46146796769761816
110,,0.5053759948018532
111,,0.5816417806497374
112,,0.5599318388719591
113,,0.5130198571421258
114,,0.4847574054670057
115,,0.5387397723188906
116,,0.6104788946777784
117,,0.7121614645911115
118,,0.7325418675755566
119,,0.621844917145558
120,,0.6222434963566689
121,,0.5775389271200023
122,,0.5828455517911131
123,,0.6356901964811124
124,,0.5746008313466675
125,,0.6122139759544445
126,,0.5209415530601361
127,,0.3731517225971724
128,,0.3483013071966663
129,,0.4373088951300007
130,,0.6278749324333344
131,,0.5217917679333344
132,,0.5818328766855572
133,,0.5871821754587978
134,,0.8243200338666703
135,,0.8447335767333378
136,,0.7831244746222262
137,,0.5894876504102797
138,,0.5904226635789068
139,,0.49386689133003236
140,,0.2997921105921289
141,,0.27326747335138724
142,,0.32339415034444424
143,,0.32979993174444383
144,,0.32230437652222155
145,,0.26163407284444296
146,,0.276158728566665
147,,0.2383558013666646
148,,0.27932809548888715
149,,0.30080360673333223
150,,0.2854907603479155
151,,0.10916542240580052
152,,0.17815114813172636
153,,0.16653135316696446
154,,0.05901746839349196
155,,0.2295680324112336
156,,0.25571793396760906
157,,0.33715129915612785
158,,0.3674305587020562
159,,0.3291644876539124
160,,0.27002250067081046
161,,0.31165673263966576
162,,0.3564051854442904
163,,0.42766736329838423
164,,0.4732425225350503
165,,0.46016011779838367
166,,0.37189982996239807
167,,0.36873642251111166
168,,0.3034043423821456
169,,0.2405740246292268
170,,0.2595128288474086
171,,0.27887548498306985
172,,0.3006047173065539
173,,0.2665121837879648
174,,0.3057174524449907
175,,0.2999124422409165
176,,0.26805017550501875
177,,0.2917387482662792
178,,0.27858504674632534
179,,0.31694963038387974
180,,0.3576574126125003
181,,0.3661669160358472
182,,0.3624258637047225
183,,0.36820240268990767
184,,0.3259374322775838
185,,0.2930477324798054
186,,0.14301164494647203
187,,0.10382754834126996
188,,0.3266382352968249
189,,0.2751941073807932
190,,0.16921008232777743
191,,0.22902353638777762
192,,0.24783747942888862
193,,0.24301807666222194
194,,0.24183199908496697
195,,0.24638827043274486
196,,0.2681059932179299
197,,0.3030127237401519
198,,0.2501087211145966
199,,0.2889095062923743
200,,0.2552704566627445
201,,0.2958591617660777
202,,0.328080429977189
203,,0.3588762618255555
204,,0.37126570864037034
205,,0.4003167786255554
206,,0.6402145329392605
207,,0.5511183575470379
208,,0.563055808511158
209,,0.4911621638492881
210,,0.610514411813409
211,,0.529637211591186
212,,0.5244514659168941
213,,0.5020544501398573
214,,0.4064502735057252
215,,0.3413298670027452
216,,0.4002620440706289
217,,0.3790134160339626
218,,0.38336243329729575
219,,0.3893511406339621
220,,0.42650959525326104
221,,0.4252295026569649
222,,0.40358006595585344
223,,0.40576023543386264
224,,0.43790781909830695
225,,0.40914249112228385
226,,0.4523777346627518
227,,0.40926296290719627
228,,0.27778349255728174
229,,0.33533697499032855
230,,0.3745135584492172
231,,0.3549816358132915
232,,0.36219769895249776
233,,0.2809061208927524
234,,0.2916529271948903
235,,0.3071402956897196
236,,0.28970086589322125
237,,0.3403702108391937
238,,0.3411572520395635
239,,0.3212282653582999
240,,0.2800317713768186
241,,0.2688824725101521
242,,0.31087959497681844
243,,0.2716263037320038
244,,0.2707458499320038
245,,0.25165135292089263
246,,0.3053969479508923
247,,0.32204627318269796
248,,0.2932574582012162
249,,0.29405648532246226
250,,0.24745821325394393
251,,0.261225892045112
252,,0.32874379088918615
253,,0.3493238322213023
254,,0.36768543308463575
255,,0.3684193897441313
256,,0.33259590744921896
257,,0.30788578265620564
258,,0.3135469293247092
259,,0.2867128121135235
260,,0.23532765610890843
261,,0.24323934999201577
262,,0.26345843412836484
263,,0.29018137256231447
264,,0.26838858710273766
265,,0.3101170144715691
266,,0.14927828319823583
267,,0.263863063870833
268,,0.2788239416592457
269,,0.22876936649702329
270,,0.1630130948482361
271,,0.037249980831569086
272,,0.04574963886990243
273,,0.026292222351013472
274,,0.04088695935879133
275,,0.19748537329212468
276,,0.18128156796037845
277,,0.2695786651788972
278,,0.39230118483666737
279,,0.4503539927729272
280,,0.313656666636569
281,,0.3157585323192676
282,,0.4030181101571392
283,,0.3546039323776061
284,,0.3636802499160628
285,,0.3325595096858776
286,,0.3260331708168877
287,,0.3941319636213309
288,,0.362726592442813
289,,0.3777389756857757
290,,0.3909039892246645
291,,0.3636287412266854
292,,0.35662442570112995
293,,0.3841246932600182
294,,0.3731048169513761
295,,0.3862250083392549
296,,0.37042014203555157
297,,0.37043736390221804
298,,0.41516821566518103
299,,0.35838865029692746
300,,0.3562990412873137
301,,0.4426400643279569
302,,0.45035468793175737
303,,0.4450307695906464
304,,0.32796635935175883
305,,0.35605492601888805
306,,0.32729519770272664
307,,0.28366271125828246
308,,0.2876059433529288
309,,0.21327814133909007
310,,0.45160563548222094
311,,0.33606580074111075
312,,0.3252143538299997
313,,0.24413650043605994
314,,0.14622240698383812
315,,0.34682023508050447
316,,0.3480947420007066
317,,0.255444262194183
318,,0.5772605176941823
319,,0.39906035907701026
320,,0.2519211400686648
321,,0.26355625726866483
322,,0.16610613563357715
323,,0.43221134096866376
324,,0.5017256185891308
325,,0.5909631954746859
326,,0.5833595222635755
327,,0.43049784115246453
328,,0.09962043880422035
329,,0.08242888064912776
330,,0.05539197886912757
331,,0.006395470571349787
332,,0.09475949253703217
333,,0.13075679221716718
334,,0.14662483869716697
335,,0.2222438936353155
336,,0.21080719769087117
337,,0.20563825937605612
338,,0.1771327655880137
339,,0.11994163789579147
340,,0.1524608571846805
341,,0.20824345538938918
342,,0.1986136319462913
343,,0.1832984753518624
344,,0.20915742757622505
345,,0.19359375156043374
346,,0.27052060458524874
347,,0.2424287733200104
348,,0.31751499484715295
349,,0.3300392639693676
350,,0.3104116408482565
351,,0.3223844757693382
352,,0.34807394405061665
353,,0.3072946420710922
354,,0.3149204995933146
355,,0.4254292272242123
356,,0.38953443479569366
357,,0.3802041276295772
358,,0.39095500080727275
359,,0.32906792004822394
360,,0.35023031937007615
361,,0.38499386723605505
362,,0.37947721763142533
363,,0.20620299714317164
364,,0.7507528765353925
365,,0.48637398687422945
366,,0.3733427267308972
367,,0.40007389328571263
368,,0.4950146201896294
369,,0.7596906392080849
370,,0.7624187115647523
371,,0.3361595324558644
372,,0.5019829142864484
373,,0.5024611623744438
374,,0.5216832618133326
375,,0.506879483768888
376,,0.5080701831799991
377,,0.4470605302403703
378,,0.4280354269966668
379,,0.8135959142734891
380,,0.8380234520812664
381,,0.8242888131190442
382,,0.8056098123062958
383,,0.6789502454248139
384,,0.8061133586174072
385,,0.6272901977640739
386,,0.8649893026762963
387,,0.4169891194662961
388,,0.44006124278422987
389,,0.3945807255551853
390,,0.3772417314914199
391,,0.41486453818364183
392,,0.42839902133141944
393,,0.46853729411586464
394,,0.503654015760309
395,,0.4571032342480869
396,,0.4734839160586716
397,,0.471328313030523
398,,0.48607032485888946
399,,0.5256592631005234
400,,0.48955143243274546
401,,0.45187112619830083
402,,0.4222987444345971
403,,0.3888492951780869
404,,0.4875259322083472
405,,0.508491964449458
406,,0.5190183037192238
407,,0.5195195926525572
408,,0.5237250905781122
409,,0.5134534604010752
410,,0.4998452499563728
411,,0.5139040978556325
412,,0.5194473021345206
413,,0.4952992480136433
414,,0.4636263896136432
415,,0.46049529593586547
416,,0.44658772066919883
417,,0.4019884648103104
418,,0.43815378138808747
419,,0.4244645022991988
420,,0.4618826067121617
421,,0.44001372713111014
422,,0.48410551741999885
423,,0.4833514253088877
424,,0.48024823428666585
425,,0.4885299318103101
426,,0.4991256127436435
427,,0.46445859232142145
428,,0.463514033365866
429,,0.4766874090325323
430,,0.44173967615475435
431,,0.43599038985142136
432,,0.4421669428069768
433,,0.4703946272514212
434,,0.46945269032919895
435,,0.4900830402403101
436,,0.487953754662532
437,,0.47321845280697655
438,,0.48512519879586513
439,,0.4775389320180875
440,,0.47195935993142096
441,,0.4701146497647543
442,,0.4646587239814211
443,,0.4885167034369766
444,,0.5088176489959709
445,,0.49693097907999895
446,,0.4553588193799993
447,,0.4590569363911105
448,,0.4386555743244438
449,,0.40158867326438447
450,,0.361620205870553
451,,0.35584904862277544
452,,0.35333481057833105
453,,0.3513255647783311
454,,0.3815486526004695
455,,0.42448011791157986
456,,0.4973175086032138
457,,0.5520875460402505
458,,0.5750652508554355
459,,0.6084345225587695
460,,0.6348071404476588
461,,0.6243416144032139
462,,0.6025814996715471
463,,0.6272917399826587
464,,0.6632035866937702
465,,0.6783019575382147
466,,0.6425410831561483
467,,0.6946481371228151
468,,0.6836765708789556
469,,0.6313121758732
470,,0.6115309184174064
471,,0.6325913642857616
472,,0.6488942731318723
473,,0.6704294470883999
474,,0.648306639436548
475,,0.6325559063119457
476,,0.6031675496324836
477,,0.5178643336257635
478,,0.49391059317131913
479,,0.4829750999460811
480,,0.489750122746081
481,,0.45850834684608094
482,,0.4520849185071918
483,,0.4405558586549695
484,,0.4784813026171914
485,,0.47779801971020736
486,,0.4730045230335405
487,,0.46276021185576277
488,,0.4626747049713184
489,,0.49265529295354105
490,,0.45423677100354054
491,,0.4429958686335406
492,,0.47220731302687075
493,,0.5219995299010015
494,,0.4961399687252939
495,,0.48016018696754276
496,,0.42763640664198754
497,,0.41850404428500354
498,,0.42150925815782986
499,,0.41718786671338537
500,,0.39442942575005224
501,,0.3693077857056079
502,,0.36315554799449673
503,,0.37988840141671887
504,,0.3726547180978303
505,,0.345107370142275
506,,0.33166436494227536
507,,0.3332580280311643
508,,0.3380668630756087
509,,0.3563682203378304
510,,0.33216173751449757
511,,0.29284940607005366
512,,0.27406505871116493
513,,0.24481687630005347
514,,0.2687288357000539
515,,0.26100930408894274
516,,0.2958930325407945
517,,0.29765599304190526
518,,0.303008270317778
519,,0.33741964153999954
520,,0.321730697649682
521,,0.29528204635412797
522,,0.42933843518221904
523,,0.6393233913399976
524,,0.6750511410944432
525,,0.6526043356711092
526,,0.641920181295554
527,,0.7250595788055549
528,,0.6753588192268223
529,,0.5845474488790425
530,,0.5618633480157091
531,,0.5559503212968205
532,,0.5156520131945989
533,,0.5046304382545986
534,,0.4389570313379319
535,,0.44899885209126505
536,,0.4149374115490433
537,,0.3411889358611098
538,,0.3034408242299994
539,,0.2788586623788886
540,,0.26164876771555534
541,,0.32071652832333325
542,,0.3851127796577776
543,,0.3358182013833334
544,,0.3174065228644446
545,,0.3390748486711112
546,,0.4180595764814808
547,,0.40912394979036976
548,,0.28855574809037104
549,,0.2623073850048154
550,,0.4052256218648145
551,,0.4529961319859254
552,,0.1963002447411118
553,,0.19041668487888933
554,,0.11823150151555539
555,,0.14790346536777768
556,,0.16952522298222256
557,,0.18728594314222233
558,,0.1647293424677777
559,,0.18690085363444484
560,,0.24401457530777806
561,,0.23983769087444481
562,,0.23552193557037066
563,,0.2524642755101686
564,,0.22930211368127967
565,,0.22250325736814835
566,,0.244292982664815
567,,0.21658890980592593
568,,0.23261402550571458
