,FD03_flux,FD03_flux_filled
0,,0.22077145858513594
1,,0.2062310231311299
2,,0.20292993597470754
3,,0.20449608423531218
4,,0.18221315953128284
5,,0.18475428866958069
6,,0.17308303890729224
7,,0.17908334893476469
8,,0.1817724137707309
9,,0.20965380512324452
10,,0.19458421725501507
11,,0.1960959606819008
12,,0.21153834202511995
13,,0.18921724728165157
14,,0.18067553620241625
15,,0.1803918749978162
16,,0.16148672570833603
17,,0.1480151565110603
18,,0.12489567865067737
19,,0.12108712640327586
20,,0.12359240938450311
21,,0.1373403593687012
22,,0.15314647523605676
23,,0.17553423439970448
24,,0.19380604416378025
25,,0.20134125710348053
26,,0.19165399065411728
27,,0.19584959607901953
28,,0.1975764516734367
29,,0.17425276891541347
30,,0.16688249041987943
31,,0.1818730886388286
32,,0.16385102876569815
33,,0.1968160209417431
34,,0.19665832712094306
35,,0.18342326038387863
36,,0.18119843287727122
37,,0.17273380343543518
38,,0.18411322425405768
39,,0.18104775023099956
40,,0.17936412895638598
41,,0.15974976585602474
42,,0.1641740110824965
43,,0.1661309059932254
44,,0.17434409593854147
45,,0.1848711426055395
46,,0.1865463435586077
47,,0.18643615328209542
48,,0.18320347968185519
49,,0.1750614636589387
50,,0.1773930010229132
51,,0.2011303003072723
52,,0.2709367349266814
53,,0.23888208698684452
54,,0.21278719452342895
55,,0.22793916265506378
56,,0.22724597824579348
57,,0.2309048881105344
58,,0.25581339268067466
59,,0.2418821251676096
60,,0.2556141023763904
61,,0.28077570763009474
62,,0.29972383384519286
63,,0.31616968423948844
64,,0.31454414105659917
65,,0.28542985780728464
66,,0.29451924262243384
67,,0.2914197284158625
68,,0.27089467510534493
69,,0.2593884328864609
70,,0.25630160798841733
71,,0.25569583232987103
72,,0.25354459965240717
73,,0.2494514577167329
74,,0.24736213167070734
75,,0.25530477153256864
76,,0.24582802284037394
77,,0.24757244238194875
78,,0.22229495206836566
79,,0.20272870644455876
80,,0.17878389178649695
81,,0.1822782079535043
82,,0.2248209502183984
83,,0.23300037625781186
84,,0.23698550168222
85,,0.24054166329738658
86,,0.23778479473587472
87,,0.23185479205808843
88,,0.22746892003730565
89,,0.22876933629447194
90,,0.2347135492901998
91,,0.23870235539879892
92,,0.2360610610206057
93,,0.2602088952161601
94,,0.2572205571454781
95,,0.25613674249170165
96,,0.25286539971618976
97,,0.24777221720303302
98,,0.25072420232778364
99,,0.25214222792951135
100,,0.25211635605868793
101,,0.2563418385262838
102,,0.25501860353139555
103,,0.26640372977636256
104,,0.2758635056887789
105,,0.27799162814942774
106,,0.2669217339152459
107,,0.2560480436997896
108,,0.25441891690335167
109,,0.25289023128741506
110,,0.2599656872067663
111,,0.26323399302585976
112,,0.26131379060277077
113,,0.2582411607168126
114,,0.26047698457573276
115,,0.2517710350500248
116,,0.25429684678430786
117,,0.25291115470861975
118,,0.24804627776961147
119,,0.2535902093706617
120,,0.25897283975070273
121,,0.27281659868927627
122,,0.28273631773649455
123,,0.27608984131552355
124,,0.2717086215234215
125,,0.266738750510248
126,,0.26890309235837817
127,,0.26636616815331543
128,,0.2724107262000467
129,,0.27426338168019976
130,,0.22882253169618205
131,,0.22608098623897915
132,,0.22467973368941116
133,,0.22318302248498678
134,,0.2267036071010658
135,,0.23092355003846426
136,,0.22644606242596693
137,,0.23004388905195883
138,,0.22392486788976299
139,,0.23028704188393423
140,,0.22598882695851752
141,,0.22874729034539223
142,,0.22974057990854277
143,,0.23062066434337883
144,,0.22828235586167195
145,,0.2280854317849687
146,,0.23417919928552575
147,,0.22745735394844802
148,,0.241624598319697
149,,0.25216366315849914
150,,0.25545305330785983
151,,0.2544455976870279
152,,0.25719273674230797
153,,0.25678788053355484
154,,0.2731270990297389
155,,0.2725853551767409
156,,0.2757206125226896
157,,0.26657932107323945
158,,0.2618475775794209
159,,0.2658922626974537
160,,0.25664864471452403
161,,0.2538642064985764
162,,0.25303278725181744
163,,0.2508624043994331
164,,0.2442606791785343
165,,0.245231023457436
166,,0.24971393096054156
167,,0.25063233956236
168,,0.24839868302821078
169,,0.24898408560644644
170,,0.25298594575208044
171,,0.25782397644491495
172,,0.26680887770149897
173,,0.2619032623555131
174,,0.2397298164513127
175,,0.2232510539790549
176,,0.22074618529611528
177,,0.22089851963951787
178,,0.22848730471566744
179,,0.2150418390590931
180,,0.21162681757912835
181,,0.20774046969827706
182,,0.212294143034409
183,,0.21081854746432208
184,,0.21687107205400333
185,,0.21184596726077096
186,,0.20333323472050122
187,,0.20653395099419442
188,,0.20800685585648201
189,,0.20255435473725475
190,,0.19786372562260796
191,,0.1936580404018278
192,,0.19606947154319623
193,,0.19603076646501183
194,,0.19554051282932744
195,,0.19736468605821075
196,,0.1964034978894859
197,,0.19107853346100628
198,,0.1885312893425424
199,,0.18611153929198312
200,,0.18739710975343132
201,,0.1571241905747523
202,,0.1420950575042482
203,,0.14482791335417622
204,,0.13940175551209968
205,,0.13209051306280412
206,,0.13514870736857781
207,,0.13543104355479996
208,,0.12582278043989092
209,,0.1339400470087813
210,,0.1458377614757921
211,,0.15662279571605642
212,,0.16101385210571026
213,,0.20707995976182994
214,,0.2048204767656744
215,,0.20311926146702447
216,,0.21057035253212752
217,,0.21596967634816663
218,,0.22236345716032033
219,,0.21333047679474768
220,,0.20827394637802615
221,,0.21186623754296335
222,,0.21146822318601488
223,,0.21190281320879453
224,,0.21046733599355905
225,,0.2121206039239905
226,,0.20232943011983545
227,,0.2114093490461682
228,,0.20403353064065444
229,,0.1992949583490959
230,,0.20319076817618079
231,,0.2059943915952227
232,,0.20464186771848955
233,,0.19783805472048896
234,,0.19953501063904114
235,,0.1911202828372859
236,,0.19254692761077763
237,,0.2001045332213733
238,,0.1962957517592742
239,,0.204031112553366
240,,0.20438155224415455
241,,0.21394237427218438
242,,0.2130754632900148
243,,0.21141839896419964
244,,0.20936800954352114
245,,0.20694948631140453
246,,0.20569930223240926
247,,0.2055263854751671
248,,0.2054731407448339
249,,0.20027124877382213
250,,0.19501268107696285
251,,0.22035329773029863
252,,0.23084507987590924
253,,0.2561006338367586
