,FD02_flux,FD02_flux_filled
0,,0.1593847040151902
1,,0.20016343703339398
2,,0.1876689222856175
3,,0.17814830294324938
4,,0.1424378002375959
5,,0.14082970426635819
6,,0.13938066016523498
7,,0.13880979550978714
8,,0.13891237748474194
9,,0.14379250950128086
10,,0.15081006560160404
11,,0.14729638495709502
12,,0.14350299118865104
13,,0.14894319359973857
14,,0.1441862328084426
15,,0.14416163772464013
16,,0.1432980704327089
17,,0.1437641688292597
18,,0.14105579552466305
19,,0.15076689231977178
20,,0.18636459654262244
21,,0.2512015263244814
22,,0.2107747907983626
23,,0.22645263571540186
24,,0.19834694669861408
25,,0.1915819558812664
26,,0.19547433661010993
27,,0.19162890530716048
28,,0.19461475672011735
29,,0.18626544332002326
30,,0.1862369913207513
31,,0.21349329475602397
32,,0.32769612657365343
33,,0.35098465135909657
34,,0.3014384363072814
35,,0.22288698348518104
36,,0.21476930206997585
37,,0.21357363766956786
38,,0.1940634246153933
39,,0.17261390355092102
40,,0.17138137880793028
41,,0.17065493741043752
42,,0.17116785589286695
43,,0.16697881886540947
44,,0.1620943648576651
45,,0.15462152964993417
46,,0.1585930748788109
47,,0.15758809025063106
48,,0.15738488178310112
49,,0.15641126118474658
50,,0.15663746741851553
51,,0.15788630825665886
52,,0.157693854840601
53,,0.17265424288860634
54,,0.17265211450917356
55,,0.17852643484618388
56,,0.18895372655404288
57,,0.19030726814220988
58,,0.1938950045483178
59,,0.18970447876013213
60,,0.19879518100015559
61,,0.1924674129744758
62,,0.20277089257428949
63,,0.20798781566806487
64,,0.22173807861275893
65,,0.231006265138319
66,,0.23142251121539703
67,,0.21043856043133782
68,,0.21840122955486146
69,,0.3028531132487748
70,,0.38796739790567725
71,,0.42436622001516877
72,,0.38286767113708753
73,,0.3605499118298683
74,,0.3559290733652204
75,,0.2868419968799814
76,,0.2823273959111807
77,,0.2281043890395529
78,,0.2590297808100419
79,,0.25980540515752315
80,,0.2507274675922232
81,,0.2060970594533357
82,,0.20420206365247884
83,,0.18233355269896037
84,,0.19729655637122406
85,,0.1958878536890362
86,,0.1790409604698285
87,,0.16923980378278303
88,,0.17327897649669485
89,,0.1794946319134876
90,,0.17931136810284995
91,,0.1648310754464997
92,,0.18047844424095238
93,,0.16905149982205545
94,,0.17341724838526895
95,,0.1776020914827538
96,,0.1867760479910028
97,,0.3078430729766742
98,,0.3130112463607437
99,,0.3546892008606996
100,,0.3712032106931327
101,,0.3707332937367211
102,,0.37070914229300644
103,,0.3630194905936267
104,,0.3518957800128926
105,,0.3011244118596259
106,,0.35638273387096464
107,,0.29369526375473776
108,,0.30245405086592986
109,,0.29874538311482723
110,,0.2989601465614358
111,,0.2217319137508933
112,,0.24433271376742297
113,,0.22637564871674926
114,,0.22596435589633818
115,,0.2528604829653795
116,,0.28219280708555583
117,,0.3624989978981781
118,,0.38774211217741994
119,,0.40301056628141946
120,,0.3733929713152838
121,,0.3786991893672155
122,,0.37436646362600906
123,,0.4007920752527437
124,,0.40188323438811974
125,,0.40656913453337956
126,,0.3734370294804561
127,,0.345909706114998
128,,0.3092139403155529
129,,0.2815539759414842
130,,0.27282395334312
131,,0.26859894544858215
132,,0.3024719898165851
133,,0.31650826460282216
134,,0.2917181339392598
135,,0.2659660148119294
136,,0.24306268141915593
137,,0.20225705049545542
138,,0.19711948891109102
139,,0.1946813357221652
140,,0.20063716994308253
141,,0.20119645425125413
142,,0.20513684811783214
143,,0.20430421183169653
144,,0.20383909596895072
145,,0.20469045645641729
146,,0.20695580704125885
147,,0.20812317753822657
148,,0.20944216200933802
149,,0.2099764714230377
150,,0.2757221294938855
151,,0.2885257208464672
152,,0.3360156437883811
153,,0.33555135922779245
154,,0.3122974190896872
155,,0.3282595994286609
156,,0.3250675155374048
157,,0.34347067770122236
158,,0.34384406435621667
159,,0.3448364818033284
160,,0.34760415132710476
161,,0.3446246208429564
162,,0.34360182706712217
163,,0.3473152670189461
164,,0.3510886467596328
165,,0.3676715487447104
166,,0.3670440559162264
167,,0.3723523282484084
168,,0.4279530909276974
169,,0.42263125369127935
170,,0.4196558113137179
171,,0.4346186233090357
172,,0.4403808618736082
173,,0.45049234657768716
174,,0.4623795975119381
175,,0.46685508812449766
176,,0.4730805021506451
177,,0.47131846976151986
178,,0.4784651588237469
179,,0.47600184892686564
180,,0.46792363260882974
181,,0.4573611000360026
182,,0.45189561810993845
183,,0.4633516495991635
184,,0.45515537553716073
185,,0.4478235937684414
186,,0.4364312231764447
187,,0.4279218802991786
188,,0.37822871875439945
189,,0.3557339066059825
190,,0.36639035472501286
191,,0.35395372933584274
192,,0.36759247272186496
193,,0.36263072868771934
194,,0.4159716035088232
195,,0.427100119460534
196,,0.4291406662179964
197,,0.42792119567563297
198,,0.4219470560582537
199,,0.42730831261106555
200,,0.44604219581487187
201,,0.45618937934960735
202,,0.49541519359925373
203,,0.5009407373796846
204,,0.4898999386211284
205,,0.48004909093330783
206,,0.47914916774615124
207,,0.46546641489829677
208,,0.37419112229845847
209,,0.33875185067328856
210,,0.33759992571096564
211,,0.32123493777355117
212,,0.26911197683503146
213,,0.28154298545625234
214,,0.28153852091756637
215,,0.25705184125790476
216,,0.26738918592026484
217,,0.27724511238359745
218,,0.27685775524434536
219,,0.277710999056688
220,,0.28387000398549034
221,,0.3298941425858947
222,,0.34599383443454285
223,,0.37237051686668604
224,,0.4506022478386403
225,,0.4439153585767311
226,,0.2570696588565009
227,,0.2672288483783964
228,,0.259879359436684
229,,0.3188547679675176
230,,0.40642705062679396
231,,0.3460877354197177
232,,0.3933735188631898
233,,0.3879922241826117
234,,0.3998713610874777
235,,0.3807953686743636
236,,0.38144303247803546
237,,0.395668764687211
238,,0.4074009210423689
239,,0.4208419859529192
240,,0.4530849454461747
241,,0.45368506971665923
242,,0.4592022452887409
243,,0.46608250912719806
244,,0.4751089256090844
245,,0.47792863100685623
246,,0.48431103155763855
247,,0.47511459487963886
248,,0.4629435311457612
249,,0.47425325251866923
250,,0.4610140118312422
251,,0.492842393161763
252,,0.5079984786779902
253,,0.5540891784582257
254,,0.5643964714787082
255,,0.5591029214117748
256,,0.5431168540365329
257,,0.5453489780385595
258,,0.5039576594560657
259,,0.4558745735255649
260,,0.3395074216448992
261,,0.3320334788864459
262,,0.32236777721769355
263,,0.3263772112785537
264,,0.3829187594674876
265,,0.40315729310355175
266,,0.4304025191795372
267,,0.4250413358377164
268,,0.3820261163401323
269,,0.36728355239043514
270,,0.40677625168533754
271,,0.42538125127107657
272,,0.3980352589019267
273,,0.4047560227129331
274,,0.3823948973663102
275,,0.38533464900327835
276,,0.3763449361114123
277,,0.37972427055018654
278,,0.3818886115306935
279,,0.37460525019478164
280,,0.38477590095771363
281,,0.3739209241724701
282,,0.37673947928247387
283,,0.38249529080238315
284,,0.3827825678122275
285,,0.3610051841353872
286,,0.3490244413702357
287,,0.3318954237138747
288,,0.34443332639882396
289,,0.3833632509303065
290,,0.38293274522447707
291,,0.4214224559212212
292,,0.42414739938858914
293,,0.4243915176429973
294,,0.40574917898177804
295,,0.3729601907733657
296,,0.3566316897256032
297,,0.3709990295013652
298,,0.41674250944916713
299,,0.37639737954894387
300,,0.38031778612941763
301,,0.4042165777463155
302,,0.40150320059579414
303,,0.4029487241991763
304,,0.4106142300718079
305,,0.4124623335225922
306,,0.4006413349381728
307,,0.3712791746522592
308,,0.2882593351109738
309,,0.24634393756037035
310,,0.23542423637906004
311,,0.24359417743821463
312,,0.23054223895293505
313,,0.23212308737948867
314,,0.24571179393012038
315,,0.25838692414902137
316,,0.27053130779074847
317,,0.2703253448472647
318,,0.27292820634279535
319,,0.27301753602464646
320,,0.27793410371644584
